REF_AREA,INDICATOR,SERVICE_TYPE,WEALTH_QUINTILE,RESIDENCE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DATA_SOURCE
BLZ,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2013,86.5747585957408,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2014,86.89304501714147,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2015,87.21298071138516,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2016,87.53477701610797,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2017,87.85852178188372,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2018,88.18441607947298,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2019,88.1985036524971,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2020,88.21427668730749,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2021,88.23173186586997,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2022,88.25107793314866,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2000,99.97914039994532,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2001,99.97705774448153,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2002,99.97497508901775,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2003,99.97289243355395,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2004,99.97080977809016,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2005,99.96872712262636,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2006,99.96664446716257,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2007,99.96456181169877,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2008,99.96247915623499,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2009,99.9603965007712,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2010,99.9583138453074,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2011,99.95623118984361,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2012,99.95414853437981,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2013,99.95206587891602,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2014,99.94998322345222,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2015,99.94790056798844,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2016,99.94581791252465,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2017,99.94373525706085,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2018,99.94165260159706,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2019,99.94165260159706,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2020,99.94165260159706,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2021,99.94165260159706,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2022,99.94165260159706,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2000,34.88118744128666,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2001,36.01967720378578,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2002,37.14125142139747,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2003,38.25613891402972,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2004,39.36770227237607,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2005,40.47531433417001,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2006,41.5799679174853,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2007,43.17284449317886,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2008,44.78865322036021,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2009,46.42625462670757,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2010,48.08580986571999,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2011,49.76746552420516,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2012,51.47074167470805,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2013,53.17831138173118,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2014,54.89681428777616,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2015,56.63695113786702,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2016,58.3989085613163,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2017,60.18193844296699,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2018,61.98778541749351,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2019,63.81630982480257,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2020,65.66706210104822,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2021,67.5398876118887,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2022,68.61256309545696,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2000,88.85349021973758,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2001,89.35361905556175,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2002,89.85374789138592,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2003,90.35387672720998,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2004,90.85400556303416,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2005,91.35413439885833,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2006,91.85426323468251,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2007,92.35439207050656,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2008,92.85452090633073,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2009,93.35464974215479,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2010,93.85477857797898,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2011,94.35490741380315,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2012,94.85503624962732,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2013,95.35516508545149,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2014,95.85529392127566,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2015,96.35542275709983,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2016,96.855551592924,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2017,97.27937849859067,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2018,97.28349979781444,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2019,98.0924623115578,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2020,98.0924623115578,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2021,98.0924623115578,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2022,98.0924623115578,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2000,72.7148465774726,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2001,73.93148197876462,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2002,75.14811738005665,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2003,76.36475278134822,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2004,77.58138818264024,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2005,78.79802358393226,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2006,80.01465898522383,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2007,81.23129438651586,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2008,82.44792978780788,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2009,83.6645651890999,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2010,84.88120059039147,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2011,86.0978359916835,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2012,87.31447139297552,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2013,88.53110679426709,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2014,89.74774219555911,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2015,90.96437759685114,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2016,92.18101299814271,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2017,93.39764839943473,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2018,94.61428380072675,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2019,95.83091920201878,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2020,97.04755460331035,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2021,98.26419000460237,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2022,99.48082540589439,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2000,51.91611282307957,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2001,53.33123719343655,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2002,54.63513733009191,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2003,55.93062533163821,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2004,57.23543987586527,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2005,58.54846516623336,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2006,59.87078178773252,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2007,61.60233231524718,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2008,63.34245787279782,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2009,65.08690317818548,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2010,66.83740830768754,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2011,68.5923179945414,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2012,70.14985971002172,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2013,71.68014479366558,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2014,73.2176947943605,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2015,74.76206579478333,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2016,76.01731291654269,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2017,77.26922319972945,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2018,78.51389742051661,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2019,79.75168886562096,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2020,80.02623868334098,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2021,80.2922288193525,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2022,80.55081681964325,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2000,38.29631918864271,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2001,38.33013033821506,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2002,38.36740331252015,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2003,38.59076542373997,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2004,38.81609735792777,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2005,39.04253581598404,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2006,39.27077068273407,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2007,39.5008711555613,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2008,39.7329093241941,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2009,39.96663319092794,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2010,40.20242956713564,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2011,40.44003964965452,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2012,40.679527922419,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2013,40.92061447353963,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2014,41.16335571390997,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2015,41.4078037782764,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2016,41.65401211337679,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2017,41.90133205387433,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2018,42.15050116550751,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2019,42.4008580058119,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2020,42.65279947566762,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2021,42.90563214899736,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2022,43.11916533849597,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2000,11.92011105055294,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2001,11.96847166433059,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2002,12.29425654762144,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2003,12.62367746579357,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2004,13.08152523999641,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2005,13.5511103750175,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2006,14.03253525442897,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2007,14.52604203288208,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2008,15.03203940978924,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2009,15.55068988753871,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2010,16.08231096864027,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2011,16.62675368961288,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2012,17.18433197761166,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2013,17.75520842865385,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2014,18.33935999531419,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2015,18.93692777551626,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2016,19.54805318510664,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2017,20.17287862156645,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2018,20.26857128943155,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2019,20.36426311077437,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2020,20.45974593977096,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2021,20.55481020875595,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2000,81.8093715431028,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2001,82.01106376180071,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2002,82.21275598049856,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2003,82.41444819919646,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2004,82.61614041789431,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2005,82.81783263659221,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2006,83.01952485529007,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2007,83.22121707398792,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2008,83.42290929268582,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2009,83.62460151138367,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2010,83.82629373008157,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2011,84.02798594877943,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2012,84.22967816747733,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2013,84.43137038617517,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2014,84.63306260487303,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2015,84.83475482357093,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2016,85.03644704226879,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2017,85.23813926096669,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2018,85.43983147966453,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2019,85.43983147966453,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2020,85.43983147966453,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2021,85.43983147966453,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2022,85.43983147966453,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2000,29.20368884015161,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2001,30.43603225945284,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2002,31.05183185967182,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2003,31.62012899908029,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2004,32.14131693538011,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2005,32.61810807424338,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2006,33.0502370446673,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2007,33.4374468041965,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2008,33.77930677112922,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2009,34.07573248165631,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2010,34.32661544189744,WHO/UNICEF Joint Monitoring Programme (2023)
COM,WS_PPL_S-ALB,SAN,_T,_T,PCNT,2011,34.5313813628435,WHO/UNICEF Joint Monitoring Programme (2023)
