comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,year,cat,cat_txt,cat_score,eval_yr,cat_2016_score
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1987,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1988,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1989,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1990,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1991,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1992,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1993,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1994,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1995,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1996,EN,Endangered,0.6,1996,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1997,EN,Endangered,0.6,1996,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1998,EN,Endangered,0.6,1996,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1999,EN,Endangered,0.6,1996,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2000,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2001,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2002,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2003,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2004,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2005,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2006,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2007,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2008,CR,Critically Endangered,0.8,2008,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2009,CR,Critically Endangered,0.8,2008,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2010,CR,Critically Endangered,0.8,2008,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2011,CR,Critically Endangered,0.8,2008,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2012,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2013,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2014,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2015,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2016,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2017,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2018,EN,Endangered,0.6,2018,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2019,EN,Endangered,0.6,2018,0.6
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1965,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1966,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1967,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1968,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1969,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1970,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1971,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1972,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1973,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1974,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1975,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1976,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1977,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1978,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1979,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1980,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1981,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1982,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1983,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1984,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1985,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1986,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1987,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1988,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1989,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1990,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1991,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1992,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1993,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1994,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1995,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1996,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1997,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1998,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1999,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2000,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2001,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2002,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2003,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2004,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2005,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2006,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2007,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2008,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2009,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2010,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2011,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2012,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2013,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2014,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2015,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2016,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2017,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2018,LC,Least Concern,0,2018,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2019,LC,Least Concern,0,2018,0
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1965,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1966,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1967,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1968,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1969,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1970,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1971,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1972,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1973,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1974,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1975,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1976,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1977,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1978,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1979,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1980,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1981,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1982,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1983,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1984,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1985,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1986,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1987,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1988,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1989,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1990,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1991,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1992,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1993,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1994,VU,Vulnerable,0.4,1994,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1995,VU,Vulnerable,0.4,1994,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1996,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1997,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1998,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1999,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2000,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2001,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2002,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2003,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2004,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2005,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2006,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2007,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2008,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2009,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2010,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2011,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2012,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2013,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2014,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2015,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2016,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2017,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2018,EN,Endangered,0.6,2018,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2019,EN,Endangered,0.6,2018,0.6
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1965,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1966,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1967,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1968,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1969,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1970,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1971,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1972,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1973,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1974,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1975,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1976,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1977,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1978,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1979,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1980,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1981,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1982,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1983,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1984,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1985,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1986,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1987,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1988,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1989,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1990,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1991,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1992,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1993,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1994,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1995,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1996,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1997,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1998,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1999,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2000,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2001,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2002,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2003,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2004,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2005,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2006,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2007,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2008,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2009,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2010,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2011,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2012,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2013,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2014,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2015,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2016,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2017,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2018,LC,Least Concern,0,2018,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2019,LC,Least Concern,0,2018,0
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1965,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1966,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1967,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1968,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1969,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1970,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1971,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1972,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1973,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1974,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1975,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1976,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1977,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1978,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1979,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1980,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1981,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1982,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1983,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1984,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1985,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1986,EN,Endangered,0.6,1986,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1987,EN,Endangered,0.6,1986,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1988,EN,Endangered,0.6,1988,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,1989,EN,Endangered,0.6,1988,0.6
