comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,year,assess_year,cat,cat_txt,cat_score,eval_yr,cat_2016_score
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1971,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1972,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1973,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1974,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1975,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1976,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1977,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1978,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1979,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1980,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1981,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1982,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1983,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1984,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1985,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1986,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1987,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1988,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1989,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1990,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1991,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1992,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1993,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1994,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1995,NA,EN,Endangered,0.6,NA,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1996,1996,EN,Endangered,0.6,1996,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1997,NA,EN,Endangered,0.6,1996,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1998,NA,EN,Endangered,0.6,1996,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,1999,NA,EN,Endangered,0.6,1996,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2000,2000,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2001,NA,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2002,NA,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2003,NA,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2004,NA,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2005,NA,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2006,NA,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2007,NA,CR,Critically Endangered,0.8,2000,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2008,2008,CR,Critically Endangered,0.8,2008,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2009,NA,CR,Critically Endangered,0.8,2008,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2010,NA,CR,Critically Endangered,0.8,2008,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2011,NA,CR,Critically Endangered,0.8,2008,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2012,2008,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2013,NA,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2014,NA,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2015,NA,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2016,NA,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2017,NA,CR,Critically Endangered,0.8,2012,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2018,2018,EN,Endangered,0.6,2018,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2019,NA,EN,Endangered,0.6,2018,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2020,NA,EN,Endangered,0.6,2018,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2021,NA,EN,Endangered,0.6,2018,0.6
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,East Greenland-Svalbard-Barents Sea subpopulation,EN,2022,NA,EN,Endangered,0.6,2018,0.6
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1965,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1966,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1967,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1968,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1969,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1970,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1971,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1972,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1973,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1974,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1975,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1976,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1977,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1978,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1979,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1980,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1981,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1982,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1983,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1984,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1985,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1986,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1987,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1988,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1989,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1990,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1991,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1992,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1993,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1994,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1995,NA,NT,Lower Risk/near threatened,0.2,NA,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1996,1996,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1997,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1998,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,1999,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2000,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2001,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2002,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2003,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2004,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2005,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2006,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2007,NA,NT,Lower Risk/near threatened,0.2,1996,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2008,2008,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2009,NA,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2010,NA,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2011,NA,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2012,NA,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2013,NA,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2014,NA,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2015,NA,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2016,NA,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2017,NA,LC,Least Concern,0,2008,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1965,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1966,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1967,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1968,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1969,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1970,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1971,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1972,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1973,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1974,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1975,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1976,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1977,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1978,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1979,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1980,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1981,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1982,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1983,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1984,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1985,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1986,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1987,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1988,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1989,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1990,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1991,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1992,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1993,NA,VU,Vulnerable,0.4,NA,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1994,1994,VU,Vulnerable,0.4,1994,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1995,NA,VU,Vulnerable,0.4,1994,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1996,1996,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1997,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1998,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,1999,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2000,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2001,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2002,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2003,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2004,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2005,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2006,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2007,NA,EN,Endangered,0.6,1996,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2008,2008,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2009,NA,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2010,NA,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2011,NA,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2012,NA,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2013,NA,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2014,NA,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2015,NA,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2016,NA,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2017,NA,EN,Endangered,0.6,2008,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2018,2018,EN,Endangered,0.6,2018,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2019,NA,EN,Endangered,0.6,2018,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2020,NA,EN,Endangered,0.6,2018,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2021,NA,EN,Endangered,0.6,2018,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,2022,NA,EN,Endangered,0.6,2018,0.6
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1965,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1966,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1967,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1968,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1969,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1970,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1971,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1972,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1973,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1974,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1975,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1976,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1977,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1978,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1979,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1980,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1981,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1982,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1983,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1984,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1985,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1986,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1987,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1988,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1989,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1990,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1991,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1992,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1993,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1994,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1995,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1996,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1997,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1998,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,1999,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2000,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2001,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2002,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2003,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2004,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2005,NA,LC,Least Concern,0,NA,0
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,LC,2006,NA,LC,Least Concern,0,NA,0
